DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,avg_secchi,max_secchi,roaddensity_density_mperha,ACCESS.Curr,MIROC5.Curr,IPSL.Curr,GFDL.Curr,MRI.Curr,ACCESS.Futr,MIROC5.Futr,IPSL.Futr,GFDL.Futr,MRI.Futr,ACCESS.domain,MIROC5.domain,IPSL.domain,GFDL.domain,MRI.domain,ACCESS.GAMk3.CurrPred,GFDL.GAMk3.CurrPred,IPSL.GAMk3.CurrPred,MIROC5.GAMk3.CurrPred,MRI.GAMk3.CurrPred.x,ACCESS.GAMk3.FutrPred,GFDL.GAMk3.FutrPred,IPSL.GAMk3.FutrPred,MIROC5.GAMk3.FutrPred,MRI.GAMk3.FutrPred,ACCESS.GAMk10.CurrPred,GFDL.GAMk10.CurrPred,IPSL.GAMk10.CurrPred,MIROC5.GAMk10.CurrPred,MRI.GAMk3.CurrPred.y,ACCESS.GAMk10.FutrPred,GFDL.GAMk10.FutrPred,IPSL.GAMk10.FutrPred,MIROC5.GAMk10.FutrPred,MRI.GAMk10.FutrPred,ACCESS.RF.CurrPred,GFDL.RF.CurrPred,IPSL.RF.CurrPred,MIROC5.RF.CurrPred,MRI.RF.CurrPred,ACCESS.RF.FutrPred,GFDL.RF.FutrPred,IPSL.RF.FutrPred,MIROC5.RF.FutrPred,MRI.RF.FutrPred
18035200,Lake or Pond,407968.671,5164910.829,Crow Wing,Y,1,5.44638033,8.5,40.3373,1679.0029384942,1694.0058042302535,1701.9275786777066,1703.0188439715982,1597.733125333925,2109.920193236466,2203.615134966264,2113.638983064927,1956.477350150531,1942.1631460298747,Analog,Analog,Analog,Analog,Analog,0.42981519811700575,0.44300376310233897,0.45929994796676105,0.4422293645369265,0.47581837995215853,0.9963621891315851,0.94955880565997,0.9974021411779145,0.9988967952637735,0.9929455865442669,0.3321834131009804,0.3512611491385518,0.37887974443083894,0.3401782439927995,0.3953414082842176,0.9853673865452928,0.9778267945336626,0.9866560576683326,0.9855389388647625,0.9874448084705225,0.6633100000000003,0.688653333333334,0.6348633333333321,0.6397433333333327,0.644696666666667,0.9038366666666674,0.9089366666666672,0.8833066666666669,0.8973666666666672,0.8897300000000016
18035400,Lake or Pond,409402.1046,5169843.269,Crow Wing,Y,0,3.917602469,7.2,32.2135,1617.2844586988883,1635.8375797283766,1648.2740039153284,1649.958521039875,1542.6195425099318,2045.349855204636,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555296,Analog,Analog,Analog,Analog,Analog,0.2192312306148276,0.24223837245725469,0.24520710442152335,0.2309247631018371,0.2540079192247106,0.9828957156328241,0.829530820229972,0.9875346409084718,0.994898120626281,0.969108252666252,0.15330030928247015,0.1679768501241993,0.17253903055278877,0.16052777510575603,0.18045088083005015,0.9779529096535705,0.9275221218209999,0.9807676099093569,0.9809827895887562,0.9780361178437046,0.05186999999999995,0.06360999999999992,0.0583533333333333,0.04883333333333331,0.07535571428571415,0.9196400000000003,0.9281100000000008,0.921636666666668,0.9213000000000012,0.9338900000000008
18035500,Lake or Pond,404105.3968,5168563.586,Crow Wing,Y,0,3.668894382,7.01,37.9752,1617.2844586988883,1635.8375797283766,1648.2740039153284,1649.958521039875,1542.6195425099318,2045.349855204636,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555296,Analog,Analog,Analog,Analog,Analog,0.2234260252153604,0.24659048621267235,0.24900436025179007,0.23250935162955372,0.25738392714116903,0.9833001476413473,0.8328375406466785,0.9877834129812901,0.9949431023077642,0.9696349226153762,0.15650894838692114,0.17110666187843473,0.17536324247317042,0.1622385467742562,0.18340446026062057,0.9784752498212944,0.9290023824454434,0.9811348695180067,0.9812171820431022,0.978458412173448,0.02322333333333334,0.02669333333333333,0.02308333333333334,0.02078,0.02558333333333333,0.902133333333334,0.892936666666667,0.9004833333333341,0.902723333333334,0.9128066666666668
18035600,Lake or Pond,405896.6554,5168926.827,Crow Wing,Y,0,4.320764835,7,40.1336,1617.2844586988883,1635.8375797283766,1648.2740039153284,1649.958521039875,1542.6195425099318,2045.349855204636,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555296,Analog,Analog,Analog,Analog,Analog,0.27197729054290254,0.29577348930547076,0.29948841656204916,0.28464885938947576,0.30934469723817987,0.9870894058512241,0.8647418942471724,0.9904994828852202,0.9961453425545971,0.9763406255718039,0.19377152192210564,0.21039831325984998,0.2155004949633828,0.2011355513095563,0.2241248657828529,0.9833005777146517,0.9441039831992419,0.9853332289961552,0.9854900545887437,0.9831705896489246,0.03142666666666667,0.04433333333333329,0.05185333333333331,0.04146333333333333,0.05339714285714284,0.9091966666666678,0.9087366666666674,0.9077233333333342,0.903960000000001,0.9130533333333342
18036100,Lake or Pond,408079.8431,5167323.115,Crow Wing,Y,1,4.896706667,7.0104,42.9196,1658.8662610624767,1676.5681315956267,1674.996013822045,1677.73164548028,1576.885758089007,2086.240134635758,2182.8879677784453,2089.3053590186178,1935.1682830558148,1918.607565961556,Analog,Analog,Analog,Analog,Analog,0.38175396408723883,0.384425681957134,0.39146466116267603,0.3970312138733176,0.4202451488750166,0.9944807753283335,0.9299438764978532,0.9959096391178072,0.9983925726395131,0.9891283924895948,0.28696225618726307,0.28977347778598367,0.3017868160246201,0.2991113210120033,0.33384952237740406,0.9859486505145583,0.9723714633682536,0.9874063722508595,0.9864787936397343,0.9872553487981337,0.936446666666668,0.9311066666666682,0.9268033333333344,0.9410266666666688,0.871396666666668,0.9258433333333338,0.9443766666666674,0.9062900000000004,0.9229900000000008,0.8967100000000013
18036600,Lake or Pond,407066.8436,5174336.342,Crow Wing,Y,0,2.241877778,4,11.459,1617.2844586988883,1635.8375797283766,1648.2740039153284,1649.958521039875,1542.6195425099318,2045.349855204636,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555296,Analog,Analog,Analog,Analog,Analog,0.07777769500438855,0.09119908225676931,0.09146453133537413,0.08109817790591721,0.093777243480697145,0.9452356304874957,0.6043613851450667,0.9608611979185905,0.9828525463483994,0.9050701163996885,0.049882291920681755,0.05560079162234095,0.056834952580836914,0.05186494415928425,0.0605708706030684,0.9278624203316231,0.7886684554038245,0.9364570956775482,0.9365329065572434,0.9287724873170973,0.05112666666666666,0.04799999999999999,0.05412999999999996,0.04727666666666663,0.05550666666666663,0.7439266666666668,0.68563666666666645,0.7420433333333336,0.7405266666666673,0.7530033333333327
18037200,Lake or Pond,404626.3181,5143503.451,Crow Wing,Y,0,4.354277229,10.67,57.0502,1571.7467349544067,1591.2079878198433,1588.17677854052,1587.2513718901732,1479.6055129730337,1993.2432073789817,2081.4691812057554,1995.6377130826952,1841.4793662213256,1828.344477787208,Analog,Analog,Analog,Analog,Analog,0.2848820148504728,0.28173516750738636,0.28103194475840726,0.2920257924761778,0.2834033486779718,0.9791897865390901,0.8057306521973984,0.982453864405243,0.9927606893127755,0.9579893023463164,0.22532153831346494,0.22028563659616954,0.21617049657668452,0.22290498676253376,0.21439888089807366,0.9861430649371989,0.8848526237056329,0.9876991884643443,0.9897207280984109,0.981263958547877,0.12265333333333328,0.1339533333333334,0.11918000000000002,0.11069999999999997,0.1127533333333333,0.9416100000000004,0.7703666666666671,0.9321300000000008,0.9249100000000008,0.9462200000000004
18037300,Lake or Pond,401478.3842,5145709.807,Crow Wing,Y,0,3.27244882,8.9,83.3935,1712.9778314981634,1731.6641135562816,1733.123280347045,1732.2736484332167,1624.518783138545,2138.7385313967748,2234.6315366304834,2141.277490371548,1987.1185384804285,1973.681274227312,Analog,Analog,Analog,Analog,Analog,0.5717278585697605,0.5754696699638144,0.5963101628360301,0.5648917941362204,0.6009700478594687,0.9982497993300846,0.975196258960245,0.9987350897771895,0.99942659496745,0.9967641178893495,0.5163429832789715,0.5258091776152826,0.5688986637801161,0.5223300866077585,0.5725542490366471,0.9886909961348116,0.9871107424156685,0.9891186523317567,0.9876223178932169,0.9906275847837347,0.2616266666666672,0.26799333333333353,0.30196333333333375,0.2421466666666671,0.2818433333333332,0.9099433333333338,0.9337966666666676,0.909233333333334,0.87639,0.9227966666666668
18037400,Lake or Pond,402909.9803,5151751.145,Crow Wing,Y,0,2.896766026,4.572,52.2278,1729.789670064417,1747.2378648623317,1751.3659542537985,1748.717271738877,1636.8427331762634,2150.087951028839,2248.4018284807084,2152.1196659808124,2002.034523300725,1986.987453958108,Analog,Analog,Analog,Analog,Analog,0.4140718220958077,0.4252990777239666,0.45552970429122364,0.4130507034935116,0.4445063870268339,0.996764501268528,0.9584185660828382,0.9977469688485776,0.999014921636612,0.9944987852195236,0.3824653988597423,0.3976965739884586,0.4545300293201094,0.3933269800756748,0.43515332421223124,0.9746369734830248,0.9744785294040377,0.9757849352177973,0.972916718349561,0.9797317509678751,0.1799433333333335,0.1609600000000003,0.2123133333333336,0.10220666666666652,0.2272766666666668,0.8989233333333335,0.9285733333333336,0.8887400000000003,0.884866666666667,0.8959966666666674
18037500,Lake or Pond,402764.8861,5148896.487,Crow Wing,Y,0,4.541807746,9.1,59.5022,1763.9272911004282,1780.2710199577734,1785.4042135349682,1788.84407501449,1674.4835016900815,2190.4557444254615,2295.262994940761,2192.258644253886,2042.516016716296,2028.1271972805112,Analog,NonAnalog,Analog,Analog,Analog,0.6859689453621132,0.7049818229906031,0.7252563743220657,0.6880654288051028,0.72719218422407494,0.999223569601932,0.9892917090713991,0.9994727963063441,0.9997923799946397,0.9987525449873828,0.6946861576647698,0.7383924770918571,0.7691368596345236,0.7012615895241026,0.7632411411255919,0.9859737909387339,0.9890068442598479,0.9859517583584257,0.9849036113081234,0.9888138874609527,0.35107666666666726,0.3807900000000001,0.4201666666666664,0.3267533333333336,0.4233933333333332,0.8647600000000002,0.8648900000000002,0.8294566666666662,0.8130100000000003,0.8575766666666669
18037700,Lake or Pond,403254.0578,5156211.881,Crow Wing,Y,0,3.858911184,7.77,36.4583,1674.7629690277531,1692.6219213496734,1695.4544428334016,1693.0449173545549,1589.1280801616815,2096.249370417769,2193.4210062749135,2101.2447052514553,1946.9763109939552,1933.4423040438269,Analog,Analog,Analog,Analog,Analog,0.3178764458088134,0.32420156778808773,0.34238226695010826,0.33030872399432265,0.3537512734569762,0.9929266892879477,0.9146635371192575,0.9950603731871875,0.9979341639477727,0.9875420198213354,0.2448923497429796,0.24904293070978997,0.27814187007932745,0.25892437270881774,0.2896325143737856,0.979210273791757,0.9651236603239165,0.9813438300816075,0.9797435787440467,0.9821142742618723,0.19469000000000017,0.18062666666666688,0.18920000000000048,0.17118666666666696,0.1970400000000002,0.929310000000001,0.9481333333333336,0.9194800000000014,0.9166366666666672,0.912693333333334
18037800,Lake or Pond,401702.74,5169204.288,Crow Wing,Y,0,4.492374026,8.4,38.4153,1617.2844586988883,1635.8375797283766,1648.2740039153284,1649.958521039875,1542.6195425099318,2045.349855204636,2140.890868455051,2051.2309495571963,1897.710944808002,1883.3914940555296,Analog,Analog,Analog,Analog,Analog,0.27428995496409825,0.2979568380514993,0.30200821102620273,0.28822515142158034,0.31195129922271314,0.9872370191380095,0.8659606560817458,0.9906115767103322,0.9962119494760538,0.9766201730123854,0.19512144317403993,0.21186087151788777,0.21706475064790046,0.2030126720918655,0.2255891503407708,0.983441505063136,0.9445655848266513,0.9854659995969522,0.9856555884871968,0.98330903372247,0.07634333333333333,0.08397333333333323,0.08953999999999988,0.08295333333333332,0.10066047619047604,0.9012200000000008,0.876926666666667,0.88046,0.8974000000000008,0.8936066666666673
18037900,Lake or Pond,400900.5526,5134064.359,Crow Wing,Y,1,3.421818993,4.88,97.1958,1683.41589687074,1700.5420624888018,1699.8575837104615,1702.6266423085883,1586.347430987415,2105.125917396377,2205.822720350188,2108.4761396943018,1955.778398627132,1941.3034740185285,Analog,Analog,Analog,Analog,Analog,0.5885805745362781,0.5876110839582501,0.5936064213882118,0.5744127835309921,0.5854468645864055,0.9978419902089903,0.9709999880985056,0.9983770497379894,0.9993380945058594,0.9958699611292912,0.5038206044079981,0.5056775244163743,0.5242530782736978,0.49723925280686676,0.5108313484713152,0.9924553675225561,0.9881184407742567,0.9928730009036357,0.991728727210478,0.9932507825808483,0.7017199999999997,0.6893533333333329,0.6926499999999997,0.670546666666666,0.6888533333333334,0.9910533333333336,0.9941566666666672,0.9920033333333336,0.9893500000000002,0.992756666666667
18038800,Lake or Pond,398751.4402,5143706.718,Crow Wing,Y,0,2.942133333,3.7,39.6857,1727.8123143941516,1746.09750954873,1745.2592216180967,1750.35099494485,1633.06893101453,2155.9697381349165,2255.9361018669065,2157.2579312494186,2001.7961928149973,1987.7436986295584,Analog,Analog,Analog,Analog,Analog,0.35524848249344715,0.3766951996544277,0.386166937814623,0.36120505108178846,0.3825359627198971,0.9963090986511535,0.948551452251768,0.9974447492975606,0.9989276983484257,0.9932874726116608,0.32416040741014657,0.3526537442964788,0.37656411515168126,0.34146782042202545,0.36871752078377884,0.9678574257538829,0.968394800944114,0.9695136466384766,0.9661123948218374,0.9750186002953726,0.19606666666666697,0.13572666666666694,0.14642000000000022,0.13221000000000005,0.1874266666666667,0.923566666666667,0.9452366666666672,0.9190333333333334,0.8999733333333341,0.9332566666666672
18039800,Lake or Pond,398631.2321,5152265.129,Crow Wing,Y,0,2.8652,3.96,45.3259,1720.4074049534584,1736.30485592508,1740.5923775580618,1739.9088380260132,1630.7365631285218,2142.511389183817,2239.324904393377,2142.343300204496,1991.2800886973284,1979.3430299469471,Analog,Analog,Analog,Analog,Analog,0.3554344810885113,0.3684254103352098,0.3904741378478198,0.35350771808727016,0.39236327507371177,0.9957289021808474,0.9436597991687983,0.9969020902442961,0.9986816395714924,0.9927207395534138,0.3162139272186948,0.3308125702697351,0.3735743603114089,0.3229910245160492,0.37497041088557004,0.9711925871005649,0.9688862185879611,0.9730695677821319,0.9697499285670858,0.976935941640129,0.04605666666666669,0.07310333333333323,0.11285999999999996,0.06178666666666657,0.08565999999999988,0.8966000000000002,0.9157333333333336,0.8862400000000004,0.8862333333333338,0.9000533333333341
18039900,Lake or Pond,400480.8929,5152573.331,Crow Wing,Y,0,2.3918,3.9624,80.9011,1720.4074049534584,1736.30485592508,1740.5923775580618,1739.9088380260132,1630.7365631285218,2142.511389183817,2239.324904393377,2142.343300204496,1991.2800886973284,1979.3430299469471,Analog,Analog,Analog,Analog,Analog,0.46652833364601753,0.4753339445432837,0.495820403542173,0.44603114363816365,0.4939430885518511,0.9973025639248692,0.9629805864910793,0.9979797784185017,0.9991042771917183,0.995172466464151,0.41272471183124837,0.4235976377506257,0.46642924251499723,0.4035304731710813,0.46595153780011705,0.9808554179069802,0.9788551361406438,0.9814693790072757,0.9784759129800836,0.9840260407283561,0.2525166666666669,0.25883333333333386,0.2789833333333336,0.2511600000000006,0.2686233333333334,0.932623333333334,0.932453333333334,0.9336000000000002,0.878266666666667,0.94204
18040300,Lake or Pond,401033.4555,5154735.225,Crow Wing,Y,0,3.905236379,7.92,63.0523,1674.7629690277531,1692.6219213496734,1695.4544428334016,1693.0449173545549,1589.1280801616815,2096.249370417769,2193.4210062749135,2101.2447052514553,1946.9763109939552,1933.4423040438269,Analog,Analog,Analog,Analog,Analog,0.44665970642977726,0.448328775861803,0.46753120697693956,0.4505053814656779,0.47884008352359,0.9959042451204988,0.9477998724169723,0.9970651254888224,0.998756166359915,0.992540339920098,0.35830534047200796,0.3601987415065183,0.39375703254968203,0.36662779906072773,0.4057236117604757,0.9878187580623664,0.9791569037570552,0.9888477212030562,0.9876743991367622,0.9892410692131834,0.16252000000000036,0.17337333333333377,0.16135666666666673,0.1393300000000001,0.1943600000000004,0.8999466666666678,0.9123133333333336,0.8949100000000002,0.8944100000000011,0.898780000000001
18041200,Lake or Pond,400305.0316,5166294.402,Crow Wing,Y,0,2.312960677,5.79,41.0234,1753.193292542457,1769.8383671887716,1772.8298409316017,1774.1205292708617,1665.1616061976702,2176.9264874843784,2275.3124627633765,2177.969292097652,2026.4500777396304,2009.7094043647132,Analog,NonAnalog,Analog,Analog,Analog,0.34560398171294027,0.3666337928205634,0.38917516684263,0.3411048716358795,0.3960228695838531,0.9964430343978159,0.9531585363677693,0.9975925216376178,0.9989077680098523,0.9937560448038086,0.33529179534231235,0.3649117179725906,0.40939333902995345,0.3406958935312891,0.4209030783305821,0.9516855989531922,0.9589532539988521,0.9525266502348626,0.9481600932625196,0.9623462376613909,0.20594666666666703,0.20793000000000025,0.23533333333333367,0.21581000000000053,0.31640333333333304,0.8914433333333345,0.8760000000000008,0.873033333333334,0.8284366666666665,0.8662400000000009
18043900,Mine Pit Lake,424529.2314,5148299.586,Crow Wing,Y,0,6.97992,8.8392,28.5816,1707.48607130736,1714.6281966927816,1723.1613734281534,1729.73976254583,1625.10998891604,2135.1192698326126,2242.30597537421,2142.611516480939,1985.2577054639917,1969.1622291700285,Analog,Analog,Analog,Analog,Analog,0.4398428990604787,0.4482492418841286,0.45724971091755345,0.4380247874891232,0.48486157628324994,0.9970075751829521,0.9591103758772644,0.9980510547782022,0.9992813001817449,0.9943686584526089,0.3656461225608593,0.38276073806148814,0.4017201681845568,0.3537117390498282,0.43669170465148377,0.9809213401095724,0.9777600777782556,0.9818082627369096,0.9801125340622985,0.9838478491091209,0.11419131313131305,0.1552308080808084,0.16271989898989928,0.11870454545454528,0.1556672743922747,0.831889632034632,0.8837178715728718,0.8229828860028862,0.8329097619047616,0.833189624819625
18044000,Mine Pit Lake,423661.9114,5148702.242,Crow Wing,Y,0,9.0678,9.6012,28.5816,1599.1046477204734,1606.195536163915,1612.06275833012,1622.68282515112,1518.2910834474185,2028.5814930321071,2133.080833064452,2037.7508927269616,1880.7168477778532,1862.6656099828176,Analog,Analog,Analog,Analog,Analog,0.19034728947478508,0.18957996216574816,0.18279448969642886,0.18914349504379613,0.18598853069530355,0.9764170285918815,0.7719733750417506,0.9825858680758007,0.9938803499795528,0.9470713057188329,0.15891148404502106,0.15227621916979292,0.1471566555325226,0.1588666422397693,0.14682257699787576,0.9801359122249587,0.9087654229360589,0.9817366137599721,0.9836335449666834,0.9742973895406895,0.18738476190476283,0.17726764790764826,0.1876088528138539,0.18778160894660975,0.183460622155623,0.8495548701298702,0.7932416810966819,0.7894628860028859,0.839693888888889,0.8048829581529587
18044003,Mine Pit Lake (NF),423708.8961,5148637.564,Crow Wing,Y,0,10.88,10.88,28.5816,1627.4899006620385,1635.08468396523,1641.2373104922233,1649.9317794824867,1544.4246853223867,2055.539352917402,2160.0268689449017,2065.477952402105,1907.7959133759105,1890.575847965104,Analog,Analog,Analog,Analog,Analog,0.14808883634322148,0.14446407038917178,0.14161903136841755,0.1422576338344028,0.13451916936201963,0.9750392835680268,0.7482617850259297,0.9819671114328188,0.9932689698892855,0.9410323081190748,0.14088762918174308,0.13056203211602596,0.12650462286767156,0.1386193243098748,0.12043264388306273,0.9742655450161005,0.9187157386979811,0.974364235574192,0.9767797094029258,0.9656619061000363,0.24552928571428664,0.22665457431457545,0.2312980591630604,0.23791795815295885,0.2417457808857821,0.8383372510822504,0.7853253318903327,0.7937290764790763,0.8324786507936507,0.8063329581529586
18044004,Mine Pit Lake (NF),423896.4501,5148918.844,Crow Wing,Y,1,10.88,10.88,28.5816,1599.1046477204734,1606.195536163915,1612.06275833012,1622.68282515112,1518.2910834474185,2028.5814930321071,2133.080833064452,2037.7508927269616,1880.7168477778532,1862.6656099828176,Analog,Analog,Analog,Analog,Analog,0.12548409137336122,0.12265215692127701,0.11776119514478003,0.12055970705772548,0.11247143150967776,0.9619341535834419,0.6692241844563092,0.9711572517689352,0.9896314612462993,0.9084601605521299,0.12228564360986661,0.11138516456257165,0.1063627384487747,0.12185435521790611,0.09833986871339466,0.9732515430925903,0.8742248754399282,0.973738998610497,0.9778543307336945,0.9600385623584414,0.3301571428571445,0.31288585858586027,0.31505670995671115,0.32463137085137256,0.31055173326673496,0.8549172510822507,0.7986658080808092,0.7937290764790763,0.8436153174603178,0.8097329581529586
18044006,Mine Pit Lake (NF),422730.1484,5148338.675,Crow Wing,Y,0,10.88,10.88,28.5816,1599.1046477204734,1606.195536163915,1612.06275833012,1622.68282515112,1518.2910834474185,2028.5814930321071,2133.080833064452,2037.7508927269616,1880.7168477778532,1862.6656099828176,Analog,Analog,Analog,Analog,Analog,0.12548409137336122,0.12265215692127701,0.11776119514478003,0.12055970705772548,0.11247143150967776,0.9619341535834419,0.6692241844563092,0.9711572517689352,0.9896314612462993,0.9084601605521299,0.12228564360986661,0.11138516456257165,0.1063627384487747,0.12185435521790611,0.09833986871339466,0.9732515430925903,0.8742248754399282,0.973738998610497,0.9778543307336945,0.9600385623584414,0.3301571428571445,0.31288585858586027,0.31505670995671115,0.32463137085137256,0.31055173326673496,0.8549172510822507,0.7986658080808092,0.7937290764790763,0.8436153174603178,0.8097329581529586
18044100,Mine Pit Lake,422941.8563,5147802.088,Crow Wing,Y,0,11.7348,12.8016,18.6657,1785.289834958015,1797.7667646368168,1802.09750082494,1810.375513437115,1707.0684578858634,2213.7689706114993,2315.219907054188,2211.7141709710236,2060.615597205704,2044.0355327067748,Analog,NonAnalog,Analog,Analog,Analog,0.32934486095818033,0.3389524449782456,0.3552975574926621,0.3185660991539425,0.3586987299213497,0.9970041364684197,0.9538738966737685,0.9977928620152196,0.9991396425965803,0.9932094369705576,0.4843189013461747,0.5143581139394059,0.5323618312637739,0.48189290069833934,0.5517832235667219,0.9471837028326652,0.9572048577931725,0.9390494543837575,0.9468127146748131,0.9412313821018999,0.2066876623376626,0.298365476190476,0.28821793650793653,0.1712707142857144,0.3038192735042738,0.785350086580087,0.7579833333333341,0.719452380952381,0.7660507936507938,0.7016361111111113
19000300,Riverine polygon,510341.7813,4955243.501,Dakota,Y,0,0.6248,1.1,66.9898,2011.6492812736349,2045.25752056767,2018.76814924877,2033.3405392308032,1898.447353057835,2500.884953443312,2629.560674745497,2489.2507161930075,2316.2522578563917,2320.425758115016,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.918417884136944,0.9317730436629845,0.93753886530821,0.9222660449373978,0.9262555164476156,0.9999711820843615,0.999349799664953,0.9999830760338866,0.9999934879443011,0.9999561593354347,0.8550059876451391,0.8588791625800306,0.8683657345531126,0.8532784446896576,0.8622965236364512,0.6002353096736778,0.7388699616025037,0.5001478302238361,0.5585272473526689,0.5660672856063784,0.40312666666666686,0.3984933333333329,0.4191633333333339,0.4164700000000005,0.4174966666666669,0.4376000000000004,0.45154999999999945,0.4554600000000003,0.4371799999999999,0.4432300000000003
19000400,Lake or Pond,512624.8999,4954137.705,Dakota,Y,0,0.31,0.76,73.1826,2231.7240841847533,2271.93773054642,2237.7741372382534,2260.264690163905,2123.4759845622216,2719.6885159887015,2867.218295808302,2707.956297840202,2545.3579184679124,2558.0181127700284,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.9973829587695406,0.9982058221773447,0.99844670540204306,0.9976015854904342,0.9983852385669475,0.9999991548521621,0.9999850418135284,0.9999996140608518,0.999999848639122,0.9999993113352931,0.7505976253162921,0.7217811596772511,0.7314293044832465,0.7430664084657502,0.7224392489692856,0.3175004928187492,0.4201163963810693,0.1836262647144108,0.28305220802460057,0.20800955516876513,0.3467633333333334,0.3577566666666663,0.3635966666666667,0.34807000000000055,0.35128333333333256,0.3467633333333334,0.3577566666666663,0.3635966666666667,0.34807000000000055,0.35128333333333256
19000600,Lake or Pond,501866.6055,4929171.634,Dakota,Y,0,0.7619836,1.8,34.0797,1897.34839334558,1932.722671181947,1890.650997424755,1909.7054564451416,1776.3181237313083,2380.882993504689,2501.0554145332753,2361.3223331757877,2188.846585003778,2196.762412243393,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.5256536795118124,0.5363380435606196,0.5203219640125967,0.5628716971219865,0.4993594206133963,0.9996311316779551,0.9905274337206859,0.9997219926033448,0.9999121515307803,0.9993218333176164,0.5658692445476848,0.5848593001290396,0.5600315643811347,0.5963365490076915,0.5361750054565284,0.6013078357998205,0.7615769438416338,0.5616093574533016,0.5670660444977593,0.6227692810421124,0.3043866666666668,0.2981033333333337,0.23019333333333383,0.31795666666666733,0.23964999999999992,0.6734700000000005,0.7702633333333337,0.7011233333333333,0.6817400000000001,0.6806733333333344
19002100,Lake or Pond,480255.7575,4954894.868,Dakota,Y,1,0.918167203,3.66,85.5335,2131.45080375014,2163.529253452845,2128.23387643478,2145.9135543338784,2010.6461434177068,2610.2268695001335,2748.994491235969,2598.6600289093753,2426.161779825723,2437.704503784577,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.9928022521473627,0.9934173346139633,0.9942516058635675,0.9926998727794284,0.9936107406042848,0.9999972787043481,0.9999400440548327,0.9999985686087067,0.9999994560193894,0.9999968627898644,0.9286421829902497,0.9256929484932928,0.931708831560697,0.926945654439604,0.9311237074437736,0.684277605103601,0.7898131827795161,0.5461305667017613,0.6496681361538436,0.6035726950634913,0.9289966666666672,0.9232566666666678,0.927183333333334,0.9223500000000002,0.9240066666666672,0.7740766666666667,0.7711433333333337,0.7846333333333336,0.7709866666666667,0.771566666666667
19002500,Lake or Pond,480060.3091,4952596.85,Dakota,Y,1,1.146863469,2.8,77.6221,2055.76898396398,2089.4001686830516,2049.4999755456834,2071.68970281973,1937.5571778065985,2537.768534044295,2673.6804833937363,2529.28618601954,2361.958349574916,2366.703875057726,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.975302014321511,0.9774717803932009,0.9774575249837092,0.9764872407385353,0.9771203586011092,0.9999908955305801,0.9998217483051445,0.999995093647467,0.999998167070332,0.9999888540838371,0.9425741565834318,0.9416828993714871,0.9461198784870907,0.9426252184177337,0.9458947647070868,0.7686669575071345,0.8539017274761475,0.6694936207497608,0.7405195004849402,0.7229522715483224,0.9852766666666668,0.9853566666666672,0.987613333333334,0.9815866666666668,0.9869600000000006,0.7895966666666668,0.7933133333333332,0.8057366666666669,0.7950433333333337,0.7927633333333336
19002600,Lake or Pond,477617.5777,4945825.681,Dakota,Y,1,2.7432,2.7432,63.816,2019.497540149892,2048.616163077213,2012.6141531662383,2026.229010994255,1902.3010269179383,2496.424280159666,2626.796104664372,2484.740611808329,2313.0583143959643,2316.209023018606,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog,0.9771578763096731,0.9752656597801931,0.9782268703203502,0.9787589673174396,0.97914643373384,0.999990746744085,0.9997882176582853,0.9999944884744629,0.9999981507553789,0.999986484268813,0.9795012640778451,0.9795605258478453,0.9809098324920847,0.9814394884919255,0.9814204312735044,0.9235022021441038,0.9583393024433456,0.8906182057286204,0.9199352584795163,0.9173435904378552,0.9693900000000006,0.9654400000000002,0.964506666666667,0.983093333333334,0.9746733333333336,0.8403533333333336,0.841486666666667,0.8547399999999998,0.8551933333333336,0.8471300000000002
19002700,Lake or Pond,478881.7585,4952116.996,Dakota,Y,1,1.98214527,5.4,92.6389,1916.8190408856367,1949.029179660425,1912.0543843144533,1928.0818365263467,1802.86712639507,2394.665269602827,2519.1269440694755,2383.145721702998,2214.7924281906517,2213.24094151947,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog,0.9104876012042937,0.9072808099146236,0.9071882203348273,0.9155155636909689,0.9087950503817255,0.9999574683178619,0.9990424663701949,0.9999708197256815,0.9999901393434343,0.9999235314995292,0.9575168205658019,0.9590164191187959,0.9566832908557238,0.9597913270081941,0.9574747101176656,0.9487587238393214,0.973138083855276,0.9334139832745882,0.9407694005769592,0.9500113799549549,0.98814,0.9918966666666672,0.9897200000000004,0.9909766666666672,0.9885966666666668,0.8738400000000002,0.9654433333333338,0.8831466666666665,0.88081,0.880186666666667
